Longitude,Latitude,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating text,Votes,Complexity_Score,Order_Item_Count,Active_Orders_In_Kitchen,Actual_KPT_Minutes,Day_of_Week_Weekday,Day_of_Week_Weekend,Time_Slot_Dinner_Peak,Time_Slot_Lunch_Peak,Time_Slot_Morning,Time_Slot_Tea_Time,Weather_Condition_Clear,Weather_Condition_Rainy,Weather_Condition_Stormy
77.2360071,28.5563436,400,0,0,0,0,1,0.0,3,1,2,4,18,53.68,0,1,0,1,0,0,1,0,0
77.2355758,28.5565383,300,0,0,0,0,1,0.0,3,0,2,8,18,55.44,0,1,0,0,1,0,1,0,0
77.243649,28.553673,1200,1,0,0,0,3,0.0,3,0,2,8,0,33.66,0,1,0,0,0,1,1,0,0
77.2415481,28.5551789,400,0,0,0,0,1,0.0,3,1,2,8,19,61.12,1,0,0,0,1,0,1,0,0
77.241099,28.5527158,100,0,0,0,0,1,0.0,3,0,2,7,15,61.36,1,0,0,0,0,1,0,1,0
0.0,0.0,150,0,0,0,0,1,0.0,3,2,2,6,24,61.61,1,0,0,1,0,0,1,0,0
77.238586,28.555918,900,1,1,0,0,2,0.0,3,0,2,9,24,66.95,1,0,0,0,1,0,1,0,0
77.2408296,28.5536763,700,0,0,0,0,2,0.0,3,1,2,3,20,65.3,1,0,1,0,0,0,1,0,0
77.2401111,28.5535184,400,0,0,0,0,1,0.0,3,0,2,1,3,39.37,0,1,1,0,0,0,1,0,0
77.2421318,28.5527692,1500,0,0,0,0,3,4.4,5,1521,2,6,14,50.02,1,0,0,0,0,1,1,0,0
77.2421767,28.5527286,300,0,0,0,0,1,4.2,5,729,2,7,19,55.1,0,1,0,1,0,0,1,0,0
77.2412786,28.5526433,1500,1,0,0,0,3,4.3,5,90,2,7,19,59.64,1,0,0,1,0,0,1,0,0
77.25765813,28.53853483,1750,0,0,0,0,3,3.2,0,17,2,8,10,45.85,1,0,0,0,1,0,1,0,0
77.251157,28.5441688,250,0,0,0,0,1,2.9,0,11,2,8,6,41.4,0,1,0,0,0,1,0,0,1
77.25511976,28.54153378,300,0,0,0,0,1,2.6,0,38,2,5,17,54.83,1,0,0,0,0,1,1,0,0
77.26001167,28.53451667,100,0,0,0,0,1,2.8,0,9,2,9,17,70.23,0,1,1,0,0,0,1,0,0
77.26306513,28.52530273,300,0,0,0,0,1,2.7,0,16,2,2,21,49.31,1,0,0,0,1,0,0,0,1
77.263331,28.52576,150,0,0,0,0,1,2.9,0,7,2,4,12,44.89,1,0,0,0,1,0,1,0,0
77.25950785,28.53920667,200,0,1,0,0,1,3.4,0,41,2,4,15,47.12,1,0,0,1,0,0,1,0,0
77.26394121,28.53706949,550,0,1,0,0,2,2.6,0,58,2,6,22,59.29,1,0,0,1,0,0,1,0,0
77.25476302,28.52562912,200,0,0,0,0,1,2.9,0,4,2,5,6,38.2,0,1,0,0,0,1,1,0,0
77.2563653,28.5409875,450,0,1,0,0,1,2.9,0,33,1,2,21,58.65,1,0,1,0,0,0,1,0,0
77.25926813,28.53930504,200,0,1,0,0,1,3.1,0,28,2,6,20,58.49,0,1,0,0,1,0,1,0,0
77.25810573,28.54024549,200,0,0,0,0,1,3.1,0,100,2,7,21,69.1,1,0,1,0,0,0,1,0,0
77.25107197,28.54423341,550,0,0,0,0,2,3.2,0,22,2,4,14,52.96,1,0,0,0,0,1,0,1,0
77.257337,28.537027,600,0,1,0,0,2,3.0,0,4,2,6,8,42.51,1,0,0,0,1,0,1,0,0
77.25989409,28.53320649,400,0,0,0,0,1,2.9,0,14,2,2,5,34.15,0,1,0,0,1,0,1,0,0
77.251193,28.54442544,250,0,1,0,0,1,2.5,0,13,2,6,23,61.93,0,1,0,1,0,0,1,0,0
77.260126,28.537134,600,0,0,0,0,2,2.8,0,8,2,6,18,56.99,1,0,0,0,1,0,0,0,1
77.258148,28.54013,400,0,1,0,0,1,3.2,0,17,2,4,17,66.6,1,0,1,0,0,0,0,1,0
77.25543889,28.54143056,200,0,0,0,0,1,3.2,0,8,2,2,14,55.02,0,1,1,0,0,0,1,0,0
77.2537612,28.5421747,350,0,0,0,0,1,3.2,0,26,2,3,8,38.37,0,1,0,0,1,0,1,0,0
77.2569098,28.53072249,500,0,1,0,0,2,3.3,0,85,2,6,15,48.18,1,0,0,0,1,0,1,0,0
77.25698889,28.53074722,500,0,0,0,0,2,2.8,0,14,2,5,13,57.49,1,0,1,0,0,0,1,0,0
77.25312778,28.53283056,250,0,0,0,0,1,3.4,0,25,2,7,6,43.82,0,1,0,0,0,1,1,0,0
77.2534918,28.5423284,400,0,0,0,0,1,3.2,0,10,2,6,12,56.99,1,0,1,0,0,0,1,0,0
77.25608056,28.52827222,250,0,0,0,0,1,2.8,0,7,2,7,23,61.37,1,0,0,1,0,0,0,0,1
77.25624796,28.52800925,250,0,0,0,0,1,2.9,0,10,2,5,17,64.31,1,0,1,0,0,0,1,0,0
77.25087617,28.54369031,350,0,0,0,0,1,3.2,0,87,2,9,14,53.33,1,0,0,1,0,0,1,0,0
77.25705095,28.54072765,400,0,1,0,0,1,3.2,0,57,2,5,12,52.7,0,1,0,1,0,0,0,1,0
77.25120507,28.5442178,450,0,1,0,0,1,2.6,0,24,2,8,3,38.23,0,1,0,0,1,0,1,0,0
77.25578628,28.52833711,400,0,0,0,0,1,3.0,0,5,2,8,1,36.32,1,0,0,1,0,0,1,0,0
77.24575,28.53103056,150,0,0,0,0,1,3.1,0,9,2,1,13,41.74,1,0,0,0,0,1,0,0,1
77.25391286,28.5419405,250,0,0,0,0,1,3.2,0,14,2,5,19,54.43,1,0,0,0,0,1,0,0,1
77.2553326,28.5415619,550,0,1,0,0,2,3.4,0,20,2,1,22,52.05,1,0,0,0,1,0,1,0,0
77.2583896,28.5302637,500,0,0,0,0,2,3.1,0,11,2,7,1,36.18,0,1,0,0,1,0,1,0,0
77.2568858,28.5309441,350,0,0,0,0,1,3.2,0,12,2,2,15,46.75,1,0,0,1,0,0,1,0,0
77.25677937,28.54172876,800,0,1,0,0,2,3.1,0,70,2,1,13,42.37,0,1,0,0,0,1,1,0,0
77.25065958,28.5437554,250,0,1,0,0,1,3.3,0,55,2,2,5,30.67,1,0,0,0,0,1,1,0,0
77.25814529,28.53519117,200,0,0,0,0,1,2.9,0,4,2,4,15,56.27,1,0,1,0,0,0,1,0,0
77.2634745,28.52588599,450,0,0,0,0,1,3.0,0,10,2,3,17,49.35,1,0,0,0,0,1,1,0,0
77.2594998,28.53815752,150,0,0,0,0,1,2.8,0,10,2,7,8,49.5,1,0,0,1,0,0,0,1,0
77.25519444,28.54165,250,0,0,0,0,1,3.0,0,8,2,3,13,44.71,0,1,0,0,0,1,1,0,0
77.2520322,28.54306356,250,0,0,0,0,1,3.3,0,91,2,4,20,54.56,0,1,0,0,0,1,1,0,0
77.25657452,28.54185423,700,0,0,0,0,2,3.3,0,67,2,6,21,60.36,1,0,0,0,0,1,1,0,0
77.2519915,28.5429843,550,0,0,0,0,2,3.1,0,92,2,1,16,44.26,1,0,0,1,0,0,1,0,0
77.25765,28.535954,350,0,1,0,0,1,2.7,0,6,2,7,5,50.02,1,0,1,0,0,0,1,0,0
77.26170357,28.53804707,450,0,1,0,0,1,2.6,0,24,2,8,17,53.59,0,1,0,0,0,1,1,0,0
77.260126,28.537134,650,0,0,0,0,2,3.2,0,26,2,9,10,51.55,1,0,0,0,0,1,1,0,0
77.25889722,28.53269444,700,0,0,0,0,2,3.3,0,17,2,5,9,54.62,1,0,1,0,0,0,1,0,0
77.25539435,28.54166043,400,0,1,0,0,1,3.4,0,80,2,6,24,73.94,1,0,1,0,0,0,1,0,0
77.2554673,28.5417988,350,0,1,0,0,1,2.6,0,23,2,8,10,47.19,1,0,0,0,1,0,1,0,0
77.24925745,28.54313277,550,0,1,0,0,2,2.7,0,52,2,7,4,52.04,1,0,1,0,0,0,1,0,0
77.2552998,28.52858425,300,0,0,0,0,1,3.1,0,11,2,4,15,47.91,0,1,0,1,0,0,1,0,0
77.25938,28.537766,600,0,1,0,0,2,3.6,2,30,2,9,15,58.29,1,0,0,0,0,1,1,0,0
77.25188736,28.54319403,800,1,0,0,0,2,3.6,2,108,2,2,10,51.76,1,0,1,0,0,0,1,0,0
77.25268575,28.54270391,600,0,1,0,0,2,3.6,2,22,2,2,13,53.34,1,0,1,0,0,0,1,0,0
77.24800486,28.54287123,750,0,1,0,0,2,3.7,2,89,2,3,24,59.26,0,1,0,0,1,0,1,0,0
77.2528632,28.5422688,800,0,0,0,0,2,3.5,2,30,2,4,24,56.89,0,1,0,0,0,1,1,0,0
77.257216,28.530672,600,0,1,0,0,2,3.6,2,36,2,8,13,51.2,1,0,0,0,0,1,1,0,0
77.253107,28.542481,400,0,1,0,0,1,3.5,2,80,2,2,9,38.5,1,0,0,0,0,1,1,0,0
77.25814059,28.53444508,200,0,0,0,0,1,3.8,2,71,2,4,12,44.86,1,0,0,1,0,0,1,0,0
77.25816473,28.54019601,900,0,1,0,0,2,3.8,2,492,2,6,21,60.96,0,1,0,1,0,0,1,0,0
77.25293074,28.54286122,150,0,0,0,0,1,3.6,2,94,2,7,13,59.65,1,0,1,0,0,0,1,0,0
77.2544796,28.5417947,1300,1,1,0,0,3,3.6,2,372,2,5,23,57.51,1,0,0,0,1,0,1,0,0
77.25427318,28.54195702,500,0,1,0,0,2,3.8,2,495,2,7,24,62.77,1,0,0,1,0,0,1,0,0
77.2570837,28.540697,600,0,0,0,0,2,3.6,2,91,2,5,1,42.35,0,1,0,0,1,0,0,1,0
77.25048993,28.54400044,250,0,0,0,0,1,3.5,2,60,2,6,22,56.5,0,1,0,0,0,1,1,0,0
77.25476695,28.5417806,850,0,1,0,0,2,3.5,2,23,2,6,6,49.95,0,1,0,0,0,1,0,1,0
0.0,0.0,250,0,0,0,0,1,0.0,3,3,2,6,10,42.31,0,1,0,0,1,0,1,0,0
0.0,0.0,200,0,0,0,0,1,0.0,3,0,2,9,24,73.71,1,0,1,0,0,0,1,0,0
77.2616631,28.5382626,200,0,0,0,0,1,0.0,3,3,2,8,23,64.72,1,0,0,0,1,0,1,0,0
77.2510672,28.5446085,350,0,1,0,0,1,2.4,4,11,2,5,15,49.68,1,0,0,0,1,0,1,0,0
77.24908177,28.54347678,400,0,1,0,0,1,2.3,4,9,2,2,23,53.42,0,1,0,1,0,0,1,0,0
77.25578561,28.54201092,400,0,1,0,0,1,2.3,4,19,2,3,14,45.81,1,0,0,0,1,0,1,0,0
77.2071483,28.6809045,300,0,0,0,0,1,3.3,0,86,2,6,7,53.42,1,0,1,0,0,0,1,0,0
77.2061353,28.6778705,250,0,1,0,0,1,2.5,0,56,2,5,24,59.81,1,0,0,0,0,1,1,0,0
0.0,0.0,400,0,0,0,0,1,3.1,0,10,2,3,21,52.57,1,0,0,1,0,0,1,0,0
77.2072484,28.6817513,450,0,0,0,0,1,3.3,0,82,1,5,8,37.96,1,0,0,0,1,0,0,0,1
77.197804,28.6823671,650,0,0,0,0,2,3.3,0,26,2,1,1,24.67,1,0,0,0,1,0,1,0,0
77.2048113,28.6820522,300,0,0,0,0,1,3.4,0,75,2,4,17,59.7,1,0,0,0,1,0,0,1,0
77.20841881,28.67991553,800,0,0,0,0,2,3.1,0,77,2,7,21,60.47,0,1,0,0,0,1,1,0,0
77.2066978,28.6819638,450,0,0,0,0,1,3.4,0,38,2,2,10,40.1,1,0,0,1,0,0,1,0,0
77.1953759,28.67940137,700,0,0,0,0,2,3.4,0,36,2,9,8,55.88,1,0,1,0,0,0,1,0,0
77.2012178,28.6834998,1200,1,0,0,0,3,2.9,0,4,2,6,3,35.35,1,0,0,1,0,0,1,0,0
77.2048445,28.6839604,500,0,0,0,0,2,2.8,0,25,1,6,7,46.21,0,1,1,0,0,0,0,0,1
77.19552509,28.68010437,400,0,1,0,0,1,3.4,0,41,2,4,21,57.85,1,0,0,1,0,0,0,0,1
77.207839,28.6770968,550,0,0,0,0,2,3.1,0,69,2,5,19,63.44,1,0,1,0,0,0,1,0,0
77.1982887,28.6819382,650,0,0,0,0,2,3.2,0,69,2,7,22,60.89,1,0,0,0,1,0,1,0,0
0.0,0.0,800,0,0,0,0,2,3.3,0,6,2,8,9,56.12,1,0,1,0,0,0,1,0,0
77.2064283,28.6824755,150,0,0,0,0,1,3.3,0,49,2,3,8,38.5,0,1,0,0,0,1,1,0,0
77.20048,28.6826214,800,1,0,0,0,2,3.2,0,145,2,9,12,51.41,1,0,0,1,0,0,1,0,0
77.2073715,28.6808616,650,0,1,0,0,2,3.3,0,41,2,4,22,59.14,0,1,0,0,1,0,1,0,0
77.2050808,28.6821675,400,0,1,0,0,1,2.9,0,15,2,6,8,39.65,1,0,0,0,1,0,1,0,0
77.1986842,28.6816581,600,0,1,0,0,2,2.7,0,109,2,2,10,47.64,1,0,0,1,0,0,0,1,0
77.199757,28.6823852,300,0,0,0,0,1,2.7,0,41,2,4,21,62.54,1,0,1,0,0,0,1,0,0
77.20695868,28.6815983,400,0,0,0,0,1,3.2,0,28,2,6,3,34.37,0,1,0,0,1,0,1,0,0
77.1890553,28.6780077,750,0,0,0,0,2,3.4,0,21,2,7,20,56.23,1,0,0,1,0,0,1,0,0
77.2084945,28.6798964,800,0,0,0,0,2,3.4,0,21,2,1,21,52.91,1,0,0,0,1,0,1,0,0
77.2080453,28.6786891,300,0,0,0,0,1,3.3,0,53,2,2,15,44.32,0,1,0,1,0,0,1,0,0
77.1999533,28.6799319,550,0,1,0,0,2,3.3,0,145,2,8,9,47.13,1,0,0,1,0,0,1,0,0
77.2029247,28.675602,600,0,0,0,0,2,3.1,0,24,2,3,23,68.87,1,0,1,0,0,0,1,0,0
77.2034689,28.6826461,200,0,0,0,0,1,3.5,2,12,2,7,21,69.77,1,0,1,0,0,0,1,0,0
77.2075063,28.6806976,150,0,0,0,0,1,3.9,2,55,2,3,11,41.25,0,1,0,0,1,0,1,0,0
77.1963486,28.6772166,300,0,0,0,0,1,3.8,2,36,2,2,17,47.64,1,0,0,0,0,1,1,0,0
77.20744444,28.68100278,250,0,1,0,0,1,3.6,2,108,2,7,14,58.34,1,0,1,0,0,0,1,0,0
77.208375,28.680111,250,0,1,0,0,1,3.7,2,151,2,4,10,47.04,1,0,0,1,0,0,0,1,0
77.201128,28.6787442,550,0,0,0,0,2,3.6,2,91,2,1,14,40.77,1,0,0,0,1,0,1,0,0
77.2012178,28.6834998,650,0,1,0,0,2,3.7,2,393,2,1,20,61.94,0,1,1,0,0,0,1,0,0
77.20738649,28.6809212,250,0,0,0,0,1,3.9,2,72,2,4,6,37.43,1,0,0,0,0,1,1,0,0
77.2082938,28.67999,400,0,1,0,0,1,3.8,2,167,2,4,21,62.65,1,0,1,0,0,0,1,0,0
77.2083148,28.679521,200,0,1,0,0,1,3.7,2,20,2,7,16,50.74,0,1,0,0,0,1,1,0,0
77.2062459,28.6826835,250,0,0,0,0,1,3.5,2,61,2,4,18,61.39,0,1,1,0,0,0,1,0,0
77.2027451,28.6763014,200,0,0,0,0,1,3.8,2,83,2,9,14,56.59,1,0,0,0,1,0,1,0,0
77.2066539,28.6779587,200,0,0,0,0,1,3.6,2,62,2,1,10,35.69,1,0,0,0,1,0,1,0,0
77.208147,28.680957,300,0,1,0,0,1,3.7,2,58,2,2,12,42.03,1,0,0,0,1,0,1,0,0
77.1987024,28.6812887,100,0,0,0,0,1,3.7,2,116,2,9,12,49.33,1,0,0,0,1,0,1,0,0
0.0,0.0,600,1,0,0,0,2,3.5,2,21,2,3,17,60.6,1,0,1,0,0,0,1,0,0
77.20720008,28.68121151,500,0,0,0,0,2,3.5,2,133,2,7,2,44.72,1,0,0,0,1,0,0,1,0
77.206069,28.6778732,200,0,0,0,0,1,3.9,2,150,2,8,0,34.89,1,0,0,1,0,0,1,0,0
77.2074165,28.6814952,400,0,0,0,0,1,3.6,2,261,2,5,21,54.0,1,0,0,0,0,1,1,0,0
77.1992414,28.6822359,50,0,0,0,0,1,3.7,2,131,2,3,6,36.83,1,0,0,0,1,0,1,0,0
77.2075961,28.6808854,300,0,0,0,0,1,3.7,2,234,2,7,19,58.35,1,0,0,0,0,1,1,0,0
77.2030146,28.6802681,800,0,1,0,0,2,3.5,2,85,2,1,4,28.18,0,1,0,1,0,0,1,0,0
77.2006788,28.6812987,150,0,0,0,0,1,3.5,2,36,2,4,17,47.91,0,1,0,0,0,1,1,0,0
77.20699288,28.68162389,500,0,1,0,0,2,3.8,2,115,2,3,21,62.39,0,1,0,0,0,1,0,1,0
77.208225,28.6796019,500,0,1,0,0,2,3.5,2,143,2,4,24,59.83,1,0,0,0,0,1,1,0,0
77.1934017,28.6709291,400,0,0,0,0,1,3.5,2,47,2,7,16,69.59,0,1,1,0,0,0,0,1,0
77.20392846,28.68086237,950,0,1,1,0,2,3.8,2,41,2,7,20,57.93,1,0,0,1,0,0,1,0,0
77.2012628,28.6835489,1900,1,0,0,0,3,3.6,2,346,2,5,6,35.79,1,0,0,0,0,1,1,0,0
77.2033739,28.6825417,150,0,0,0,0,1,3.9,2,223,2,6,0,32.48,1,0,0,0,1,0,1,0,0
77.2054401,28.6777235,300,0,0,0,0,1,3.5,2,97,2,8,19,67.84,1,0,0,1,0,0,0,1,0
77.173372,28.720838,500,0,1,0,0,2,3.6,2,24,2,8,14,50.49,0,1,0,0,0,1,1,0,0
77.2083451,28.6801444,300,0,1,0,0,1,3.6,2,25,2,9,2,38.29,1,0,0,0,0,1,1,0,0
77.2051282,28.6776821,100,0,1,0,0,1,3.5,2,15,2,3,12,41.97,1,0,0,0,0,1,1,0,0
77.2079014,28.6766471,400,0,0,0,0,1,0.0,3,0,2,1,8,34.27,1,0,0,0,1,0,1,0,0
77.196097,28.6689477,500,0,0,0,0,2,0.0,3,0,2,6,7,49.61,0,1,1,0,0,0,1,0,0
77.1991559,28.6675893,200,0,0,0,0,1,0.0,3,0,2,4,3,32.13,1,0,0,0,1,0,1,0,0
77.2047215,28.6839245,600,1,1,0,0,2,4.2,5,300,2,4,5,43.16,0,1,1,0,0,0,0,0,1
0.0,0.0,400,0,0,0,0,1,4.0,5,108,2,8,22,72.32,1,0,1,0,0,0,1,0,0
77.07889594,28.51647834,700,0,0,0,0,2,3.1,0,59,2,7,12,51.61,0,1,0,0,0,1,1,0,0
77.0784756,28.5161533,600,0,1,0,0,2,3.3,0,36,2,7,13,56.92,1,0,0,0,1,0,0,1,0
77.14673806,28.66228784,600,0,0,0,0,2,3.1,0,62,2,5,14,48.25,1,0,0,0,0,1,1,0,0
77.14636557,28.66223077,450,0,1,0,0,1,3.4,0,44,2,6,16,54.21,0,1,0,0,0,1,1,0,0
77.14383926,28.66439777,100,0,0,0,0,1,4.1,5,187,2,3,20,61.96,1,0,0,0,0,1,0,1,0
77.29406979,28.65678454,350,0,0,0,0,1,3.2,0,11,2,7,22,63.23,1,0,0,0,0,1,1,0,0
77.29405772,28.65676424,450,0,1,0,0,1,3.2,0,27,2,5,5,38.76,1,0,0,0,1,0,1,0,0
77.3054936,28.6511682,350,0,0,0,0,1,3.4,0,33,2,1,3,29.3,0,1,0,0,1,0,0,0,1
77.3027743,28.6534064,300,0,0,0,0,1,3.4,0,32,2,1,11,41.34,0,1,0,0,1,0,1,0,0
0.0,0.0,200,0,0,0,0,1,3.3,0,11,2,2,20,49.98,1,0,0,0,0,1,1,0,0
77.3050378,28.6515495,550,0,0,0,0,2,3.3,0,87,2,3,14,44.29,1,0,0,0,1,0,1,0,0
77.3047359,28.649656,850,1,1,0,0,2,2.6,0,192,2,6,10,49.31,1,0,0,0,0,1,0,1,0
77.3024918,28.6475149,1000,1,0,0,0,3,3.4,0,232,2,5,15,47.79,1,0,0,0,0,1,1,0,0
77.3070793,28.6520694,1300,0,1,0,0,3,3.2,0,177,2,4,6,51.24,1,0,1,0,0,0,0,1,0
77.303195,28.6486474,1500,1,0,0,0,3,3.2,0,286,2,8,9,54.51,1,0,0,1,0,0,0,1,0
77.302196,28.6484654,800,1,1,0,0,2,3.6,2,306,2,1,10,35.02,1,0,0,0,0,1,1,0,0
77.3090365,28.6537039,1000,0,1,0,0,3,3.5,2,63,2,4,23,54.98,1,0,0,0,1,0,1,0,0
77.3031754,28.6479181,800,1,0,0,0,2,3.5,2,159,2,1,9,36.71,0,1,0,0,1,0,1,0,0
77.304534,28.6601143,800,1,0,0,0,2,3.7,2,28,2,5,6,40.27,0,1,0,0,0,1,1,0,0
77.3051329,28.6509065,400,0,0,0,0,1,3.5,2,40,2,8,16,66.77,0,1,1,0,0,0,1,0,0
77.3079592,28.6528252,1600,1,1,0,0,3,3.7,2,213,2,7,14,63.87,1,0,1,0,0,0,1,0,0
77.3094489,28.654069,1150,1,1,0,0,3,3.7,2,160,2,4,20,53.75,1,0,0,0,0,1,1,0,0
77.3023084,28.6492275,250,0,0,0,0,1,3.8,2,300,2,1,20,49.41,0,1,0,1,0,0,1,0,0
77.3011095,28.6461321,1300,0,0,0,0,3,3.8,2,248,2,2,0,26.56,1,0,0,0,0,1,1,0,0
77.3062599,28.6594593,250,0,0,0,0,1,3.6,2,109,2,3,12,42.29,0,1,0,0,1,0,1,0,0
77.3029072,28.6480355,750,1,0,0,0,2,3.5,2,132,2,4,0,37.44,0,1,1,0,0,0,1,0,0
77.3023672,28.6484283,250,0,0,0,0,1,4.0,5,95,2,7,12,57.05,0,1,1,0,0,0,1,0,0
77.3020809,28.6467421,300,0,1,0,0,1,4.0,5,292,2,5,0,31.22,1,0,0,0,1,0,1,0,0
77.1952884,28.646476,500,0,0,0,0,2,2.8,0,39,2,6,10,47.23,0,1,0,1,0,0,1,0,0
77.1919642,28.6470539,250,0,0,0,0,1,3.4,0,68,2,7,20,59.93,1,0,0,1,0,0,1,0,0
77.18920413,28.65456149,200,0,0,0,0,1,2.9,0,92,2,9,2,39.71,1,0,0,1,0,0,1,0,0
77.18937848,28.64779259,800,1,0,0,0,2,3.4,0,51,2,1,21,49.89,1,0,0,1,0,0,1,0,0
77.1872922,28.6458903,1100,1,1,0,0,3,3.2,0,142,2,6,16,50.63,1,0,0,0,0,1,1,0,0
77.1968947,28.64590801,450,0,0,0,0,1,2.6,0,21,1,3,15,42.74,0,1,0,0,1,0,1,0,0
77.1875617,28.6457369,450,0,1,0,0,1,2.5,0,71,2,6,16,59.65,0,1,0,0,1,0,0,1,0
77.1889094,28.6576903,600,0,1,0,0,2,3.2,0,71,2,1,13,39.13,0,1,0,0,1,0,1,0,0
77.1868879,28.6458068,600,0,1,0,0,2,3.4,0,122,2,8,9,46.09,1,0,0,0,0,1,1,0,0
77.1899106,28.6448625,700,0,0,0,0,2,3.0,0,39,2,4,11,41.99,1,0,0,0,0,1,1,0,0
77.19380312,28.65824145,700,0,0,0,0,2,3.4,0,43,2,1,23,54.44,1,0,0,1,0,0,1,0,0
77.1892688,28.6467961,400,0,1,0,0,1,3.4,0,38,2,5,13,44.39,0,1,0,1,0,0,1,0,0
77.19036754,28.65432847,400,0,1,0,0,1,2.7,0,39,2,7,23,62.52,1,0,0,0,0,1,1,0,0
77.1838779,28.6455636,700,0,1,0,0,2,3.1,0,73,2,9,5,54.11,0,1,1,0,0,0,1,0,0
77.20330585,28.65947151,200,0,0,0,0,1,2.9,0,10,2,2,15,44.23,1,0,0,0,0,1,1,0,0
77.18858656,28.64356644,500,0,1,0,0,2,2.7,0,32,2,5,0,31.78,1,0,0,0,1,0,1,0,0
77.1870226,28.6457749,150,0,0,0,0,1,2.9,0,36,2,2,16,46.4,0,1,0,1,0,0,1,0,0
77.19397243,28.65203681,450,0,0,0,0,1,3.3,0,36,2,2,2,28.27,1,0,0,0,0,1,1,0,0
77.18398858,28.64837929,750,1,1,0,0,2,3.1,0,134,2,8,23,70.45,1,0,0,1,0,0,0,1,0
77.1912316,28.649189,350,0,0,0,0,1,3.3,0,55,2,6,21,56.32,1,0,0,0,1,0,1,0,0
77.19076987,28.64568939,600,0,0,0,0,2,2.9,0,90,2,3,11,43.97,1,0,0,0,1,0,1,0,0
77.19484482,28.65377446,500,0,0,0,0,2,3.2,0,60,2,6,6,41.18,1,0,0,1,0,0,1,0,0
77.1877414,28.6464708,400,0,0,0,0,1,2.7,0,47,2,4,11,48.57,0,1,0,0,1,0,0,1,0
77.1962767,28.6494371,300,0,0,0,0,1,3.4,0,43,2,1,0,34.38,0,1,1,0,0,0,1,0,0
77.1894036,28.6462267,350,0,0,0,0,1,3.3,0,236,2,6,12,60.11,0,1,1,0,0,0,1,0,0
77.18532767,28.64555639,1100,1,1,0,0,3,2.6,0,31,2,7,2,34.78,0,1,0,1,0,0,1,0,0
77.18557075,28.64546136,700,0,1,0,0,2,2.5,0,38,2,4,14,47.51,0,1,0,1,0,0,1,0,0
77.1904368,28.6478036,800,1,0,0,0,2,3.1,0,123,2,5,4,34.29,0,1,0,0,0,1,1,0,0
77.20225945,28.65795725,150,0,0,0,0,1,2.8,0,9,2,5,4,36.31,1,0,0,0,0,1,0,0,1
77.1919134,28.6473123,350,0,0,0,0,1,3.3,0,70,2,2,14,53.6,1,0,1,0,0,0,1,0,0
77.1924134,28.6484406,550,0,0,0,0,2,3.4,0,114,2,3,5,36.21,1,0,0,1,0,0,1,0,0
77.19053082,28.65404367,550,0,0,0,0,2,2.7,0,56,2,4,23,70.5,0,1,1,0,0,0,0,0,1
77.190378,28.645475,600,0,1,0,0,2,3.1,0,247,2,2,7,44.38,1,0,0,0,1,0,0,1,0
77.1888196,28.6434385,450,0,1,0,0,1,3.1,0,90,2,1,16,47.33,1,0,0,0,0,1,1,0,0
77.18850777,28.64772433,900,1,0,0,0,2,2.7,0,84,2,3,10,38.73,0,1,0,1,0,0,0,0,1
77.1892688,28.6467961,650,0,1,0,0,2,3.3,0,93,2,4,23,74.59,1,0,1,0,0,0,0,1,0
77.19650377,28.64966566,650,0,1,1,0,2,3.4,0,44,2,2,9,36.31,1,0,0,0,0,1,1,0,0
77.1882805,28.6471494,400,0,0,0,0,1,3.0,0,27,2,5,23,58.62,1,0,0,0,1,0,1,0,0
77.1886399,28.6470942,750,1,1,0,0,2,2.7,0,68,2,7,18,61.2,0,1,0,0,1,0,0,1,0
77.18888596,28.64335635,400,0,1,0,0,1,3.3,0,23,2,4,7,35.58,1,0,0,1,0,0,1,0,0
77.19822,28.6488288,1400,1,0,0,0,3,3.2,0,30,2,5,13,57.1,0,1,1,0,0,0,1,0,0
77.19013385,28.65432818,500,0,1,0,0,2,2.5,0,69,2,9,14,52.46,0,1,0,0,0,1,1,0,0
77.1923236,28.6504028,350,0,0,0,0,1,2.6,0,41,2,7,10,48.42,1,0,0,0,1,0,1,0,0
77.18873441,28.6436297,400,0,1,0,0,1,3.4,0,36,2,2,16,48.58,1,0,0,0,0,1,1,0,0
77.1904368,28.6478036,400,0,0,0,0,1,3.6,2,179,2,8,17,64.18,1,0,1,0,0,0,0,0,1
0.0,0.0,450,0,0,0,0,1,3.5,2,22,2,1,14,44.69,1,0,0,1,0,0,1,0,0
77.20037386,28.65492631,650,0,1,0,0,2,3.7,2,456,2,9,7,47.76,1,0,0,0,0,1,1,0,0
77.18920581,28.64902483,900,1,1,0,0,2,3.6,2,43,2,2,16,46.31,1,0,0,1,0,0,1,0,0
77.19041716,28.64350406,200,0,1,0,0,1,3.7,2,120,2,8,5,39.02,1,0,0,0,1,0,1,0,0
77.18855,28.6471752,700,0,1,0,0,2,3.8,2,230,2,1,24,53.27,1,0,0,0,1,0,1,0,0
77.18687464,28.64575501,300,0,1,0,0,1,3.5,2,26,2,9,16,67.42,1,0,1,0,0,0,1,0,0
77.1941204,28.6521871,600,0,1,0,0,2,3.5,2,27,2,2,6,43.08,1,0,0,0,0,1,0,1,0
